"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","ARG.IM.COA.POGDP_PT.A","OBS_VALUE","Argentina","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.06722457899837105","0.06409526840231001","0.05766192184245059","0.07877324527281511","0.05304056777024099","0.07631948715722608","0.08841006909828634","0.09854115359345294","0.1056269749746812","0.1319589851809639","0.2475702675342908","0.2799115724614306","0.2900550545063711","0.270079135567001","0.2528989279364628","0.2402107263185389","0.2273153635846956","","","",""
"IMF.STA:FFS(1.0.2)","SGP.IM.COA.POGDP_PT.A","OBS_VALUE","Singapore","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.06556554642165599","0.06503907980818366","0.1736384040865729","0.06682857507362079","0.06698887094164587","0.0628825029346651","0.0560473750275084","0.1076330498708553","0.1068182713077659","0.07840035073350643","0.07919737700553611","0.07199429844913912","0.0687229249278202","0.06615873003917088","0.06403750044055464","0.06205976431717811","0.05975534472433584","","","",""
"IMF.STA:FFS(1.0.2)","PRY.IM.COA.POGDP_PT.A","OBS_VALUE","Paraguay","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.003068828679873586","0.001533344097298412","0.001033235009858418","0.003966140937295691","0.001336164756132167","0.0006457548277162076","0.0006401725582391444","0.0006284833786562824","0.0006141727815364813","0.0006683792882418286","0.0006737170056308812","0.0005713263804418287","0.0005603928428607473","0.0005532922074184001","0.0005459435405926596","0.0005379854976866699","0.0005280096494244084","","","",""
"IMF.STA:FFS(1.0.2)","TGO.IM.COA.POGDP_PT.A","OBS_VALUE","Togo","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","GUY.IM.COA.POGDP_PT.A","OBS_VALUE","Guyana","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","GAB.IM.COA.POGDP_PT.A","OBS_VALUE","Gabon","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","LUX.IM.COA.POGDP_PT.A","OBS_VALUE","Luxembourg","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.02886690057569211","0.02945377563427134","0.02553084146039041","0.0179884673675045","0.01789667195685248","0.01339436397444447","0.01263610655965796","0.001063246534330388","0.0004973426892470102","0.006295633709457667","0.006400650070404248","0.006213499358168869","0.00632055108980974","0.006405736155206759","0.00647056374749166","0.006553555007636907","0.006623269100266046","","","",""
"IMF.STA:FFS(1.0.2)","FJI.IM.COA.POGDP_PT.A","OBS_VALUE","Fiji, Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.000002349182484495396","-0.00002717934759018574","-0.00002988716846724404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","GRC.IM.COA.POGDP_PT.A","OBS_VALUE","Greece","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","1.372572363970401","1.149106823185341","1.085706624249307","1.037468563968063","0.6834642796259494","0.4168347534209963","0.3654563999090534","0.1679440155503356","0.1363800763069259","0.3689734992415247","0.3083743848283385","0.2733105785743888","0.2559323489703484","0.2379925485936105","0.233126261485445","0.2318349519780149","0.2252886333124644","","","",""
"IMF.STA:FFS(1.0.2)","EGY.IM.COA.POGDP_PT.A","OBS_VALUE","Egypt, Arab Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.09283542527109238","0.5017678390524396","1.341214072926766","1.870248767204185","1.190717063038726","0.4459526283098409","0.8025922188381737","0.8193015788072726","0.9521702494669755","1.106441814475507","1.303246953500995","1.167773305727057","1.160702908363536","1.114818068804761","1.082727940670806","1.071572316434029","1.061673222458642","","","",""
"IMF.STA:FFS(1.0.2)","BWA.IM.COA.POGDP_PT.A","OBS_VALUE","Botswana","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","2.441299568856092","2.167988707810179","2.417304538993599","2.606181549574232","2.346099561325567","1.958925816432371","1.751667717145359","2.081938610757757","2.201608859514882","2.307382529323756","2.311736948765199","2.102919704102832","1.95984839145407","1.825580515845407","1.650244050893933","1.491015277470794","1.407428652412555","","","",""
"IMF.STA:FFS(1.0.2)","NLD.IM.COA.POGDP_PT.A","OBS_VALUE","Netherlands, The","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.4272567227508816","0.3925224165318241","0.3381966872620892","0.2514948663798753","0.1765047674533578","0.09738935471346772","0.1308811144714359","0.01751938438096992","0.008690589383169896","0.05017086609597326","0.04973335449658455","0.04361085769231633","0.04374742818095073","0.03132926361326165","0.02684660344735209","0.02703004873592244","0.02683720316745671","","","",""
"IMF.STA:FFS(1.0.2)","CHN.IM.COA.POGDP_PT.A","OBS_VALUE","China, People's Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","12.92948589266289","12.96582904090756","12.54340157978407","10.81278335803235","10.6817276595906","10.26260201417414","9.266629569391971","9.127175596639667","9.855756590790016","9.781469347706231","9.979606855086239","9.788902815075758","9.491209588052364","9.221873586540989","8.910861502787204","8.586196775209031","8.254132646558905","","","",""
"IMF.STA:FFS(1.0.2)","MYS.IM.COA.POGDP_PT.A","OBS_VALUE","Malaysia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","2.389542431026435","2.688164667888325","2.795651905298358","2.784704304383117","2.608228476792856","2.990169591476634","2.572960775544441","1.904563178523293","1.979365706246082","2.066296579735185","2.084886824227965","2.073991234132485","1.927829986719785","1.822433154808893","1.667004849566928","1.462110068022175","1.27082659928822","","","",""
"IMF.STA:FFS(1.0.2)","VEN.IM.COA.POGDP_PT.A","OBS_VALUE","Venezuela, República Bolivariana de","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.04806276984569533","0.04463006652203918","0.03651266379302868","0.03304726012619846","0.03326350406435518","0.03975466028529024","0.03114445942849403","0.02196983035976696","0.01909878150405783","0.01693301532131426","0.02157382657359203","0.01997832086678654","0.01948616129330796","","","","","","","",""
"IMF.STA:FFS(1.0.2)","QAT.IM.COA.POGDP_PT.A","OBS_VALUE","Qatar","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","NGA.IM.COA.POGDP_PT.A","OBS_VALUE","Nigeria","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.01387118412217107","0.01790846001412208","0.01700846658236808","0.01806648364920337","0.01652361054088063","0.02217297173047725","0.05156193050000456","0.04981019513210271","0.06483721446516088","0.1303262033966589","0.1190591992326148","0.0948888510545705","0.09576790846116872","0.09498971240619537","0.09189759879921309","0.08928042858852554","0.08680442862387921","","","",""
"IMF.STA:FFS(1.0.2)","IRQ.IM.COA.POGDP_PT.A","OBS_VALUE","Iraq","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","NZL.IM.COA.POGDP_PT.A","OBS_VALUE","New Zealand","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.3844194367649447","0.2999291068297745","0.3068250260630115","0.3589736398490339","0.4063334437243759","0.2705161129405318","0.2589371266002344","0.1710618939717432","0.192548567129822","0.1851342595676488","0.1851519697355539","0.1768089099666758","0.1717788027651937","0.1677846961172921","0.1640684648335025","0.1618007813388166","0.159004922926576","","","",""
"IMF.STA:FFS(1.0.2)","AFG.IM.COA.POGDP_PT.A","OBS_VALUE","Afghanistan, Islamic Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","1.034766228015025","1.170071941439971","1.368388916953623","1.619830825734986","1.625991159134155","1.679019905492515","1.957499080573168","2.05316965926637","1.767392659513456","1.88296451048899","1.849567151449922","","","","","","","","","",""
"IMF.STA:FFS(1.0.2)","COM.IM.COA.POGDP_PT.A","OBS_VALUE","Comoros, Union of the","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","FRA.IM.COA.POGDP_PT.A","OBS_VALUE","France","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.1753822262259865","0.1551296077676202","0.1634055688231983","0.1279512370250946","0.08616063778184993","0.07623207860900042","0.1157177549501585","0.06347847364762879","0.05108772559199259","0.08124156617235689","0.0847626542171028","0.08069783053908702","0.07986707054956133","0.07827738361500857","0.07684248760376805","0.07533954883629739","0.07440794203849457","","","",""
"IMF.STA:FFS(1.0.2)","DNK.IM.COA.POGDP_PT.A","OBS_VALUE","Denmark","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.2261254520930756","0.2440721971891009","0.1924471376104975","0.1614388474042322","0.08880858370281636","0.06754952892505555","0.08145664865053337","0.03164937956307653","0.03216201783723399","0.03885066512612044","0.03698267472064196","0.03492308234249939","0.03396810412607543","0.03295552866399494","0.03186431078860682","0.03116386511644431","0.03062048168142891","","","",""
"IMF.STA:FFS(1.0.2)","MDA.IM.COA.POGDP_PT.A","OBS_VALUE","Moldova, Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","1.32512944527787","0.9684343536224243","1.094022553538273","0.8527819466814623","1.091624305690516","0.8335718495114834","0.8306158528107269","0.7059450143475678","0.6737198601819674","0.666907810807373","0.6643633241026589","0.648719607326267","0.6282050411976989","0.6113184576308325","0.594611765637736","0.5712605009290372","0.5457374306231372","","","",""
"IMF.STA:FFS(1.0.2)","CAF.IM.COA.POGDP_PT.A","OBS_VALUE","Central African Republic","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","PER.IM.COA.POGDP_PT.A","OBS_VALUE","Peru","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.8137363885377596","0.7347246863161958","0.6627904361222638","0.7462533870109071","0.8442594265612259","0.4828564333583858","0.6878358380277388","0.6876149115018947","0.6258750990935517","0.6280641515314708","0.587276425900514","0.5411334995495875","0.5480667466100271","0.5416178162251075","0.5360981382599315","0.5316087689185698","0.5217704712088328","","","",""
"IMF.STA:FFS(1.0.2)","BEN.IM.COA.POGDP_PT.A","OBS_VALUE","Benin","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.06128219838350229","0.1152333377673212","0.1036360487435306","0","0.126632009888769","0.1316588944395581","0.1364044631614821","0.1479703083761016","0.1303619820540304","0.1357908655476143","0.1343799071348159","0.1241068805506125","0.1199634290185873","0.1167891435779813","0.1135140509718658","0.1103969037751648","0.1073462644359918","","","",""
"IMF.STA:FFS(1.0.2)","JOR.IM.COA.POGDP_PT.A","OBS_VALUE","Jordan","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.1661090813038165","0.2077282117048199","0.1521266236920431","0.1873414018348432","0.19225724717994","0.1569165676587239","0.1593986535926045","0.1588413710111956","0.1576577108434635","0.1689802967289412","0.1770298460467391","0.1741510898188212","0.1711679570035904","0.1692536037527087","0.1672595255414294","0.165233602801969","0.1631912048719899","","","",""
"IMF.STA:FFS(1.0.2)","UKR.IM.COA.POGDP_PT.A","OBS_VALUE","Ukraine","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","17.61205735747449","17.60626656952829","12.06939333656126","13.98299309702419","10.78076751872978","9.013491187417945","6.715915706836307","4.06851364208289","3.742859071751397","3.570519340341095","3.981772867754965","4.232436260736374","4.307842642573312","4.35033752427241","4.421440513910048","4.460147675248236","4.450545717542388","","","",""
"IMF.STA:FFS(1.0.2)","DJI.IM.COA.POGDP_PT.A","OBS_VALUE","Djibouti","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","SAU.IM.COA.POGDP_PT.A","OBS_VALUE","Saudi Arabia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","ZAF.IM.COA.POGDP_PT.A","OBS_VALUE","South Africa","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","10.74434066406625","11.71968879194478","10.887558159299","10.0901513582495","10.34345362266166","11.25377045581179","8.977521064673258","8.782437764484701","9.514554829996694","9.485483868060237","8.873178851055188","8.186340364562857","8.167212768555217","7.9917946148444","7.674257884033679","7.349276739319459","6.973156940920498","","","",""
"IMF.STA:FFS(1.0.2)","HTI.IM.COA.POGDP_PT.A","OBS_VALUE","Haiti","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","AUS.IM.COA.POGDP_PT.A","OBS_VALUE","Australia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","1.108230056808644","1.147629907805858","1.05888243888076","1.022678849919051","1.113205598415423","1.050677266011472","0.8628299512399741","0.3182405978071807","0.2003366417923311","0.1517349797710405","0.1467456242565405","0.1436813192592347","0.1598665459673176","0.182930654029747","0.2182115482571462","0.2621676399913165","0.2517859888622938","","","",""
"IMF.STA:FFS(1.0.2)","BLZ.IM.COA.POGDP_PT.A","OBS_VALUE","Belize","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","BTN.IM.COA.POGDP_PT.A","OBS_VALUE","Bhutan","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","2.65367279718336","2.803526591225338","2.950502675317028","2.621411805183017","2.286746056997409","2.064916480608297","2.963452614454517","2.963835093993981","3.002744267323874","3.145646948031028","3.189616488810827","3.019530370529038","2.838515184176982","2.703171103947518","2.564767690037658","2.42610038584227","2.313382423076012","","","",""
"IMF.STA:FFS(1.0.2)","CRI.IM.COA.POGDP_PT.A","OBS_VALUE","Costa Rica","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.0008825517777582374","0.0003893718834297033","0.00651319022686519","0.0003977223545621121","0.0002744347570057537","0.000132181477396832","0.01797242480535475","0.0166569386617042","0.01354912326900493","0.01373349795998443","0.01419283521464021","0.01367177595709514","0.01327505882007505","0.01297130111207265","0.01268353107751648","0.01241414661098356","0.0121236194684926","","","",""
"IMF.STA:FFS(1.0.2)","IND.IM.COA.POGDP_PT.A","OBS_VALUE","India","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","6.699026547591031","6.459105741338415","6.07731346634029","6.73831494580565","6.511731789001661","6.279573686454315","6.105913687540413","5.582366958162209","5.479119197443838","5.434469577452523","6.051711961789291","6.11194529436881","6.107815830085143","6.157649654596418","6.218497024460586","6.302614142732837","6.205003531777612","","","",""
"IMF.STA:FFS(1.0.2)","CAN.IM.COA.POGDP_PT.A","OBS_VALUE","Canada","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.3372107334076247","0.3392577093436861","0.3336764967499681","0.2663997965191281","0.2489393669272141","0.2235914506506186","0.1714788315264914","0.07811507940660004","0.05080893384606584","0.02924281197804202","0.03022628668976825","0.02965276843482161","0.02968732924946815","0.02939174278105452","0.02866479128189618","0.0281843201249177","0.02747953882857411","","","",""
"IMF.STA:FFS(1.0.2)","LKA.IM.COA.POGDP_PT.A","OBS_VALUE","Sri Lanka","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.6290002010204269","0.6711121009822838","0.6626455659158501","0.6830829114471994","0.8121943255930328","0.8709773494870654","0.8415871232048233","0.792281224392888","0.8054204880713552","0.7376536546137925","","","","","","","","","","",""
"IMF.STA:FFS(1.0.2)","ARE.IM.COA.POGDP_PT.A","OBS_VALUE","United Arab Emirates","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.181641095285355","0.2004237449826912","0.2239184960539835","0.19191766701692","0.186012951999433","0.2481374908994697","0.2647961523486043","0.1943604037880045","0.2063060008749112","0.2197557018469604","0.2416942905817319","0.233709606568732","0.2339166628157301","0.2300881615676789","0.2254559580061842","0.22094243942485","0.2162487812221793","","","",""
"IMF.STA:FFS(1.0.2)","MOZ.IM.COA.POGDP_PT.A","OBS_VALUE","Mozambique, Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0.002731283059242511","0.01070956478420293","0.0300767565311439","0.02154044848900147","0.04322155997711061","0.0124066160322646","0.01220738518776788","0.01093395438458596","0.01045923646517324","0.01125226263106025","0.01117774989903503","0.01130846944016706","0.01161695348433998","0.01166287665389729","0.01061214077681009","0.009584070408837023","","","",""
"IMF.STA:FFS(1.0.2)","CHL.IM.COA.POGDP_PT.A","OBS_VALUE","Chile","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.8392672729498567","0.873874148181799","0.7691042894162631","0.6893940039996488","0.8489626657527362","0.8662369758483699","0.6156442437486857","0.395190315867901","0.4505543274444783","0.4518525412569131","0.490304189840238","0.4586094719489453","0.4257930446797096","0.4162268509580711","0.4135249993577901","0.4068365197994588","0.3887145394161562","","","",""
